,keyword,freq,all_freq,salience,division
3848,experienced,222.0,24238,0.009159171548807658,80
3849,bespoke,220.0,24297,0.00905461579618883,80
3850,limited,212.0,23418,0.009052865317277309,80
3851,individuals,102.0,11359,0.00897966370279074,80
3852,site,189.0,21520,0.008782527881040891,80
3853,pride,185.0,21067,0.008781506621730668,80
3854,customer_service,115.0,13289,0.008653773797877944,80
3855,throughout,218.0,25351,0.008599266301132105,80
3856,within,385.0,45301,0.008498708637778416,80
3857,key,121.0,14476,0.008358662613981762,80
3858,contract_cleaning,155.0,210,0.7380952380952381,81
3859,window_cleaning,450.0,630,0.7142857142857143,81
3860,garden_maintenance,158.0,250,0.632,81
3861,carpet_cleaning,178.0,283,0.6289752650176679,81
3862,domestic_cleaning,129.0,209,0.6172248803827751,81
3863,grounds_maintenance,212.0,365,0.5808219178082191,81
3864,cleaning,5944.0,11053,0.5377725504387949,81
3865,cleaners,579.0,1085,0.5336405529953917,81
3866,end_tenancy,109.0,213,0.5117370892018779,81
3867,lawn,180.0,442,0.4072398190045249,81
3868,landscaping,732.0,1927,0.37986507524649715,81
3869,pest_control,303.0,832,0.3641826923076923,81
3870,artificial_grass,106.0,324,0.3271604938271605,81
3871,planting,150.0,529,0.2835538752362949,81
3872,tree_surgery,107.0,401,0.26683291770573564,81
3873,garden,1312.0,6478,0.20253164556962025,81
3874,tree,243.0,1829,0.13285948605795517,81
3875,paving,101.0,791,0.1276864728192162,81
3876,fully_insured,264.0,2078,0.12704523580365737,81
3877,hygiene,139.0,1109,0.12533814247069433,81
3878,fencing,184.0,1745,0.10544412607449857,81
3879,public_liability,105.0,1016,0.10334645669291338,81
3880,commercial_domestic,135.0,1564,0.08631713554987212,81
3881,domestic_commercial,302.0,4285,0.07047841306884481,81
3882,maintenance,829.0,12128,0.06835422163588391,81
3883,fully_trained,202.0,2982,0.06773977196512408,81
3884,restoration,116.0,2257,0.051395657953035,81
3885,domestic,316.0,6259,0.05048729829046174,81
3886,regular,291.0,5990,0.04858096828046744,81
3887,health_safety,464.0,9721,0.04773171484415183,81
3888,windows,157.0,3411,0.04602755790090882,81
3889,commercial,1076.0,23678,0.045443027282709686,81
3890,trained,274.0,6294,0.043533523991102635,81
3891,surrounding_areas,153.0,3571,0.04284514141697004,81
3892,ground,131.0,3081,0.04251866277182733,81
3893,contracts,313.0,7388,0.042365998917162966,81
3894,residential_commercial,102.0,2659,0.0383602858217375,81
3895,high_standard,174.0,4615,0.03770314192849404,81
3896,job,430.0,11503,0.037381552638442145,81
3897,office,652.0,17694,0.03684864925963603,81
3898,satisfaction,115.0,3135,0.03668261562998405,81
3899,customer_satisfaction,187.0,5138,0.03639548462436746,81
3900,peace_mind,135.0,3861,0.03496503496503497,81
3901,premises,300.0,8739,0.03432887058015791,81
3902,reliable,403.0,11746,0.03430955218797889,81
3903,attention_detail,163.0,4911,0.03319079617185909,81
3904,carry,341.0,10342,0.0329723457745117,81
3905,large_small,106.0,3301,0.03211148136928203,81
3906,daily,117.0,3735,0.03132530120481928,81
3907,services,4331.0,144692,0.02993254637436762,81
3908,methods,132.0,4410,0.029931972789115645,81
3909,green,132.0,4434,0.029769959404600813,81
3910,maintain,266.0,9075,0.02931129476584022,81
3911,professional,1500.0,51315,0.029231218941829874,81
3912,contractors,184.0,6399,0.028754492889513986,81
3913,highest_standards,153.0,5371,0.02848631539750512,81
3914,done,162.0,5824,0.027815934065934064,81
3915,environmental,167.0,6124,0.02726975832789027,81
3916,guarantee,187.0,6914,0.02704657217240382,81
3917,family_run,390.0,14743,0.02645323204232517,81
3918,cover,254.0,9683,0.026231539812041724,81
3919,staff,1204.0,46436,0.025928159186837798,81
3920,undertake,162.0,6256,0.02589514066496164,81
3921,employees,259.0,10102,0.025638487428232035,81
3922,standards,433.0,17004,0.025464596565513996,81
3923,value_money,114.0,4481,0.025440749832626647,81
3924,expectations,144.0,5670,0.025396825396825397,81
3925,sites,162.0,6547,0.024744157629448604,81
3926,facilities,341.0,13956,0.024433935224992834,81
3927,high_level,102.0,4178,0.024413595021541407,81
3928,hard,101.0,4170,0.02422062350119904,81
3929,safe,236.0,10052,0.02347791484281735,81
3930,managers,107.0,4702,0.022756273925988942,81
3931,buildings,153.0,6826,0.02241429827131556,81
3932,completed,134.0,6129,0.02186327296459455,81
3933,aspects,241.0,11053,0.021804035103591784,81
3934,area,544.0,24955,0.02179923862953316,81
3935,happy,284.0,13040,0.021779141104294478,81
3936,pride,457.0,21067,0.021692694735842788,81
3937,delegates,107.0,681,0.15712187958883994,82
3938,payroll,269.0,1770,0.1519774011299435,82
3939,debt,171.0,1218,0.14039408866995073,82
3940,sponsorship,107.0,802,0.13341645885286782,82
3941,conference,216.0,1646,0.13122721749696234,82
3942,promotional,142.0,1085,0.13087557603686636,82
3943,bid,110.0,883,0.1245753114382786,82
3944,credit,204.0,1662,0.12274368231046931,82
3945,packaging,595.0,4848,0.12273102310231022,82
3946,event,1615.0,13365,0.12083800972689862,82
3947,exhibition,199.0,1686,0.11803084223013048,82
3948,virtual,154.0,1343,0.114668652271035,82
3949,tourism,101.0,884,0.11425339366515837,82
3950,marketing,1598.0,14706,0.10866313069495444,82
3951,campaigns,275.0,2554,0.1076742364917776,82
3952,valuation,111.0,1042,0.10652591170825336,82
3953,entrepreneurs,134.0,1273,0.10526315789473684,82
3954,outsourcing,119.0,1135,0.10484581497797357,82
3955,documents,172.0,1641,0.1048141377209019,82
3956,forum,135.0,1301,0.1037663335895465,82
3957,sales_marketing,146.0,1415,0.10318021201413427,82
3958,fundraising,135.0,1340,0.10074626865671642,82
3959,utilities,112.0,1135,0.0986784140969163,82
3960,signage,116.0,1177,0.09855564995751911,82
3961,insights,152.0,1546,0.09831824062095731,82
3962,franchise,102.0,1039,0.09817131857555342,82
3963,grants,104.0,1071,0.09710550887021475,82
3964,offshore,124.0,1282,0.0967238689547582,82
3965,memorable,112.0,1161,0.09646856158484066,82
3966,graphic_design,109.0,1144,0.09527972027972027,82
3967,evidence,135.0,1417,0.09527170077628794,82
3968,claims,194.0,2069,0.09376510391493476,82
3969,arena,122.0,1302,0.09370199692780339,82
3970,procurement,220.0,2358,0.09329940627650551,82
3971,profile,170.0,1843,0.09224091155724362,82
3972,regulatory,131.0,1437,0.09116214335421016,82
3973,banking,118.0,1295,0.09111969111969112,82
3974,funding,490.0,5380,0.09107806691449814,82
3975,economy,135.0,1489,0.09066487575554064,82
3976,oil_gas,209.0,2326,0.08985382631126397,82
3977,connections,169.0,1889,0.08946532556908417,82
3978,strategic,465.0,5218,0.0891146032962821,82
3979,advisory,158.0,1774,0.08906426155580609,82
3980,stakeholders,181.0,2033,0.08903098868666995,82
3981,advisors,181.0,2033,0.08903098868666995,82
3982,concepts,118.0,1334,0.08845577211394302,82
3983,compliant,139.0,1573,0.08836617927527018,82
3984,parking,119.0,1348,0.08827893175074183,82
3985,energy,945.0,10710,0.08823529411764706,82
3986,trainers,123.0,1402,0.0877318116975749,82
3987,print,627.0,7196,0.08713173985547526,82
3988,audience,220.0,2539,0.08664828672705789,82
3989,tasks,145.0,1674,0.08661887694145759,82
3990,reports,259.0,2997,0.08641975308641975,82
3991,payments,118.0,1367,0.08632040965618142,82
3992,social_media,317.0,3716,0.08530678148546825,82
3993,start_ups,114.0,1339,0.08513816280806571,82
3994,representing,107.0,1258,0.08505564387917329,82
3995,hospitality,173.0,2034,0.08505408062930186,82
3996,communications,497.0,5845,0.08502994011976048,82
3997,intelligence,108.0,1271,0.08497246262785209,82
3998,identifying,123.0,1449,0.08488612836438923,82
3999,brand,1219.0,14430,0.08447678447678447,82
4000,administration,231.0,2742,0.08424507658643327,82
4001,strategy,682.0,8113,0.08406261555528165,82
4002,generate,136.0,1619,0.08400247066090179,82
4003,leadership,300.0,3572,0.083986562150056,82
4004,media,774.0,9257,0.08361240142594793,82
4005,organise,124.0,1488,0.08333333333333333,82
4006,consumer,244.0,2931,0.08324803821221426,82
4007,targeted,103.0,1240,0.08306451612903226,82
4008,investors,313.0,3769,0.08304590076943487,82
4009,content,578.0,6968,0.08295063145809414,82
4010,stands,132.0,1595,0.08275862068965517,82
4011,hub,161.0,1947,0.08269131997945557,82
4012,signs,155.0,1876,0.0826226012793177,82
4013,leaders,334.0,4055,0.08236744759556104,82
4014,enterprise,324.0,3936,0.08231707317073171,82
4015,marketplace,174.0,2115,0.08226950354609928,82
4016,platform,527.0,6412,0.08218964441671865,82
4017,objectives,407.0,4962,0.08202337767029423,82
4018,agency,733.0,8949,0.0819085931388982,82
4019,talent,377.0,4610,0.08177874186550976,82
4020,creative,1152.0,14104,0.08167895632444697,82
4021,engaging,209.0,2560,0.081640625,82
4022,charities,301.0,3693,0.08150555104251286,82
4023,coaching,252.0,3097,0.08136906683887633,82
4024,transactions,109.0,1342,0.08122205663189269,82
4025,fire_safety,176.0,1117,0.1575649059982095,84
4026,fire,241.0,3282,0.07343083485679464,84
4027,training,225.0,38134,0.005900246499187078,84
4028,care,120.0,40610,0.002954937207584339,84
4029,people,162.0,56786,0.002852815834888881,84
4030,support,183.0,69123,0.002647454537563474,84
4031,services,371.0,144692,0.00256406712188649,84
4032,within,103.0,45301,0.0022736804927043553,84
4033,provide,243.0,117895,0.002061156113490818,84
4034,ltd,105.0,58377,0.0017986535793206228,84
4035,work,204.0,115303,0.0017692514505260053,84
4036,industry,111.0,63199,0.0017563569043813985,84
4037,solutions,109.0,63786,0.0017088389301727653,84
4038,based,107.0,62715,0.0017061309096707328,84
4039,help,117.0,72192,0.0016206781914893617,84
4040,experience,117.0,76593,0.0015275547373780893,84
4041,company,167.0,115830,0.001441768108434775,84
4042,also,159.0,112609,0.0014119652958466907,84
4043,clients,168.0,120262,0.0013969499925163393,84
4044,business,209.0,161867,0.0012911835025051432,84
4045,team,120.0,98645,0.0012164833493841553,84
4046,offer,115.0,102249,0.0011247053760916976,84
4047,academy_trust,130.0,139,0.935251798561151,85
4048,multi_academy,154.0,169,0.9112426035502958,85
4049,school_girls,111.0,123,0.9024390243902439,85
4050,academy_status,192.0,214,0.897196261682243,85
4051,preparatory_school,116.0,130,0.8923076923076924,85
4052,headteacher,139.0,164,0.8475609756097561,85
4053,sixth_form,365.0,444,0.8220720720720721,85
4054,grammar_school,214.0,285,0.7508771929824561,85
4055,pupils,1832.0,2472,0.7411003236245954,85
4056,montessori,122.0,167,0.7305389221556886,85
4057,national_curriculum,144.0,200,0.72,85
4058,forest_school,134.0,194,0.6907216494845361,85
4059,teaching_learning,253.0,367,0.6893732970027248,85
4060,gcse,115.0,168,0.6845238095238095,85
4061,secondary_school,292.0,427,0.6838407494145199,85
4062,curriculum,984.0,1464,0.6721311475409836,85
4063,school's,148.0,225,0.6577777777777778,85
4064,learners,907.0,1400,0.6478571428571429,85
4065,tutors,674.0,1053,0.6400759734093068,85
4066,governors,110.0,173,0.6358381502890174,85
4067,pre_school,594.0,946,0.627906976744186,85
4068,ofsted,308.0,491,0.6272912423625254,85
4069,driving_school,105.0,168,0.625,85
4070,nursery_school,112.0,182,0.6153846153846154,85
4071,foundation_stage,187.0,304,0.6151315789473685,85
4072,maths,141.0,245,0.5755102040816327,85
4073,every_child,530.0,924,0.5735930735930735,85
4074,children_aged,303.0,532,0.5695488721804511,85
4075,tuition,571.0,1023,0.5581622678396871,85
4076,vocational,144.0,258,0.5581395348837209,85
4077,day_nursery,338.0,607,0.556836902800659,85
4078,primary_school,610.0,1098,0.5555555555555556,85
4079,children_learn,182.0,329,0.5531914893617021,85
4080,preschool,174.0,315,0.5523809523809524,85
4081,learning_environment,236.0,429,0.5501165501165501,85
4082,english_language,218.0,398,0.5477386934673367,85
4083,school,9524.0,17471,0.545131932917406,85
4084,learning_experiences,119.0,224,0.53125,85
4085,special_educational,122.0,232,0.5258620689655172,85
4086,students,4300.0,8555,0.5026300409117476,85
4087,child's,245.0,491,0.4989816700610998,85
4088,academy,1731.0,3510,0.4931623931623932,85
4089,learning_opportunities,125.0,254,0.4921259842519685,85
4090,literacy,119.0,247,0.4817813765182186,85
4091,teachers,1166.0,2447,0.4765018389865141,85
4092,church_england,139.0,292,0.476027397260274,85
4093,nursery,1636.0,3534,0.46293152235427276,85
4094,college,1588.0,3505,0.4530670470756063,85
4095,early_years,687.0,1541,0.44581440622972096,85
4096,teaching,1615.0,3626,0.44539437396580256,85
4097,exams,174.0,399,0.43609022556390975,85
4098,boys_girls,135.0,315,0.42857142857142855,85
4099,academic,866.0,2023,0.42807711319822045,85
4100,parents_carers,219.0,512,0.427734375,85
4101,childcare,606.0,1436,0.4220055710306407,85
4102,classroom,365.0,866,0.4214780600461894,85
4103,child,2451.0,5925,0.4136708860759494,85
4104,learning,4479.0,11041,0.4056697762883797,85
4105,lessons,447.0,1108,0.40342960288808666,85
4106,higher_education,293.0,733,0.39972714870395637,85
4107,boys,227.0,581,0.39070567986230637,85
4108,year_olds,148.0,393,0.37659033078880405,85
4109,courses,2754.0,7383,0.3730190979276717,85
4110,jewish,145.0,398,0.36432160804020103,85
4111,self_esteem,149.0,417,0.35731414868105515,85
4112,education,4936.0,13907,0.35492917235924354,85
4113,subjects,301.0,854,0.3524590163934426,85
4114,children,5929.0,16874,0.3513689700130378,85
4115,girls,306.0,880,0.3477272727272727,85
4116,parents,1286.0,3702,0.34737979470556457,85
4117,primary_secondary,147.0,429,0.34265734265734266,85
4118,apprenticeships,226.0,703,0.32147937411095306,85
4119,children_families,166.0,517,0.32108317214700194,85
4120,stimulating,163.0,521,0.31285988483685223,85
4121,examinations,110.0,357,0.3081232492997199,85
4122,study,695.0,2291,0.30336097773897863,85
4123,taught,273.0,905,0.30165745856353593,85
4124,reach_full,156.0,518,0.30115830115830117,85
4125,first_aid,476.0,1606,0.29638854296388545,85
4126,young_people,1834.0,6568,0.2792326431181486,85
4127,cpd,117.0,422,0.2772511848341232,85
4128,chiropractic_clinic,108.0,116,0.9310344827586207,86
4129,dental_care,524.0,612,0.8562091503267973,86
4130,orthodontics,165.0,193,0.8549222797927462,86
4131,chiropractic,312.0,372,0.8387096774193549,86
4132,cosmetic_dentistry,117.0,140,0.8357142857142857,86
4133,dentures,145.0,175,0.8285714285714286,86
4134,dental_treatment,105.0,127,0.8267716535433071,86
4135,chiropractors,116.0,142,0.8169014084507042,86
4136,dental_practice,437.0,542,0.8062730627306273,86
4137,dental_implants,144.0,179,0.8044692737430168,86
4138,osteopaths,124.0,161,0.7701863354037267,86
4139,oral_health,131.0,175,0.7485714285714286,86
4140,sports_injuries,114.0,155,0.7354838709677419,86
4141,physiotherapy,574.0,789,0.7275031685678074,86
4142,dentistry,349.0,483,0.722567287784679,86
4143,osteopathy,135.0,187,0.7219251336898396,86
4144,physio,186.0,266,0.6992481203007519,86
4145,physiotherapists,263.0,380,0.6921052631578948,86
4146,treatment_plan,130.0,191,0.680628272251309,86
4147,treatment_options,104.0,153,0.6797385620915033,86
4148,podiatry,120.0,181,0.6629834254143646,86
4149,teeth,353.0,536,0.6585820895522388,86
4150,back_pain,142.0,227,0.6255506607929515,86
4151,clinic,1701.0,2824,0.6023371104815864,86
4152,acupuncture,180.0,299,0.6020066889632107,86
4153,harley_street,117.0,196,0.5969387755102041,86
4154,dental,1279.0,2162,0.5915818686401481,86
4155,dentists,287.0,494,0.5809716599190283,86
4156,patients,2903.0,5283,0.5494983910656823,86
4157,hospice,353.0,652,0.5414110429447853,86
4158,occupational_health,300.0,604,0.4966887417218543,86
4159,patient_care,204.0,412,0.49514563106796117,86
4160,ultrasound,138.0,287,0.4808362369337979,86
4161,eye_care,158.0,336,0.47023809523809523,86
4162,nhs_private,184.0,398,0.4623115577889447,86
4163,counselling,591.0,1333,0.4433608402100525,86
4164,primary_care,183.0,419,0.43675417661097854,86
4165,symptoms,197.0,473,0.4164904862579281,86
4166,pain,392.0,946,0.4143763213530655,86
4167,opticians,204.0,495,0.4121212121212121,86
4168,counsellors,132.0,329,0.4012158054711246,86
4169,therapy,705.0,1795,0.39275766016713093,86
4170,surgery,471.0,1200,0.3925,86
4171,smile,395.0,1007,0.39225422045680236,86
4172,clinicians,176.0,451,0.3902439024390244,86
4173,treatment,2380.0,6176,0.3853626943005181,86
4174,rehabilitation,368.0,956,0.38493723849372385,86
4175,doctors,310.0,818,0.37897310513447435,86
4176,injury,288.0,764,0.3769633507853403,86
4177,cancer,374.0,995,0.3758793969849246,86
4178,disorders,118.0,323,0.3653250773993808,86
4179,therapists,362.0,1021,0.3545543584720862,86
4180,massage,225.0,637,0.3532182103610675,86
4181,psychological,137.0,388,0.35309278350515466,86
4182,pregnancy,110.0,313,0.3514376996805112,86
4183,evidence_based,185.0,547,0.3382084095063985,86
4184,diagnosis,194.0,579,0.33506044905008636,86
4185,surgeons,103.0,314,0.32802547770700635,86
4186,nurses,280.0,893,0.3135498320268757,86
4187,cqc,131.0,428,0.3060747663551402,86
4188,quality_commission,173.0,568,0.3045774647887324,86
4189,trauma,111.0,374,0.2967914438502674,86
4190,medicine,263.0,894,0.2941834451901566,86
4191,healing,182.0,622,0.29260450160771706,86
4192,homecare,165.0,564,0.2925531914893617,86
4193,nhs,964.0,3444,0.27990708478513354,86
4194,illness,151.0,549,0.2750455373406193,86
4195,wellness,132.0,484,0.2727272727272727,86
4196,domiciliary_care,122.0,453,0.2693156732891832,86
4197,healthcare_professionals,175.0,651,0.26881720430107525,86
4198,hospital,597.0,2278,0.262071992976295,86
4199,disease,223.0,861,0.2590011614401858,86
4200,health_wellbeing,230.0,897,0.2564102564102564,86
4201,pilates,107.0,425,0.25176470588235295,86
4202,health,3375.0,13520,0.2496301775147929,86
4203,medical,1698.0,6989,0.24295321219058522,86
4204,person_centred,139.0,573,0.2425828970331588,86
4205,mental_health,624.0,2605,0.23953934740882918,86
4206,treating,209.0,873,0.23940435280641467,86
4207,cosmetic,155.0,649,0.23882896764252695,86
4208,aesthetics,174.0,730,0.23835616438356164,86
4209,prevention,139.0,584,0.238013698630137,86
4210,gps,163.0,702,0.23219373219373218,86
4211,therapeutic,187.0,813,0.23001230012300122,86
4212,supported_living,137.0,385,0.35584415584415585,87
4213,nursing_care,109.0,325,0.3353846153846154,87
4214,residents,1040.0,3922,0.26517083120856705,87
4215,learning_disabilities,192.0,822,0.23357664233576642,87
4216,person_centred,132.0,573,0.23036649214659685,87
4217,quality_commission,130.0,568,0.22887323943661972,87
4218,care_homes,287.0,1261,0.22759714512291832,87
4219,service_users,399.0,1763,0.22631877481565513,87
4220,dementia,112.0,576,0.19444444444444445,87
4221,older_people,119.0,744,0.15994623655913978,87
4222,elderly,110.0,725,0.15172413793103448,87
4223,care,4881.0,40610,0.12019207091849299,87
4224,lodge,117.0,1039,0.1126082771896054,87
4225,independence,185.0,1758,0.10523321956769056,87
4226,health_social,124.0,1312,0.09451219512195122,87
4227,carers,233.0,2476,0.09410339256865913,87
4228,mental_health,232.0,2605,0.0890595009596929,87
4229,residential,491.0,6816,0.07203638497652583,87
4230,young_people,463.0,6568,0.07049330085261876,87
4231,adults,107.0,1562,0.06850192061459667,87
4232,accommodation,253.0,3814,0.06633455689564761,87
4233,home,1856.0,37067,0.050071492162840264,87
4234,recovery,109.0,2442,0.04463554463554464,87
4235,live,306.0,9331,0.03279391276390526,87
4236,manager,154.0,4830,0.03188405797101449,87
4237,registered,220.0,7131,0.03085121301360258,87
4238,house,510.0,16917,0.030147189217946443,87
4239,life,596.0,19937,0.029894166624868334,87
4240,healthcare,187.0,6270,0.02982456140350877,87
4241,social,220.0,7930,0.027742749054224466,87
4242,support,1872.0,69123,0.027082157892452583,87
4243,staff,1179.0,46436,0.025389783788440003,87
4244,individual,443.0,17465,0.025365015745777268,87
4245,activities,291.0,12071,0.024107364758512138,87
4246,encourage,107.0,4509,0.023730317143490796,87
4247,provision,126.0,5391,0.02337228714524207,87
4248,plan,167.0,7676,0.021756122980719123,87
4249,people,1232.0,56786,0.021695488324587047,87
4250,community,496.0,23741,0.02089212754306895,87
4251,enable,183.0,9415,0.019437068507700477,87
4252,health,259.0,13520,0.01915680473372781,87
4253,safe,186.0,10052,0.018503780342220454,87
4254,complex,147.0,8098,0.018152630279081254,87
4255,charity,165.0,9360,0.017628205128205128,87
4256,aim_provide,114.0,6582,0.01731996353691887,87
4257,trained,109.0,6294,0.017318080711789006,87
4258,environment,335.0,19667,0.017033609599837293,87
4259,needs,879.0,52756,0.016661611949351732,87
4260,choice,181.0,10949,0.016531190063019455,87
4261,feel,126.0,8450,0.014911242603550296,87
4262,family,379.0,25604,0.014802374628964225,87
4263,opportunities,158.0,11109,0.014222702313439554,87
4264,facilities,197.0,13956,0.01411579249068501,87
4265,enjoy,147.0,10712,0.013722927557879015,87
4266,possible,233.0,17007,0.013700241077203504,87
4267,children,228.0,16874,0.013511911816996562,87
4268,personal,352.0,26167,0.0134520579355677,87
4269,day,222.0,17480,0.012700228832951944,87
4270,receive,127.0,10023,0.012670857028833683,87
4271,organisation,198.0,16082,0.012311901504787962,87
4272,agency,110.0,8949,0.012291876187283496,87
4273,maintain,111.0,9075,0.012231404958677685,87
4274,programme,122.0,9990,0.012212212212212211,87
4275,committed,145.0,12063,0.012020227140843902,87
4276,aim,320.0,27052,0.011829069939376017,87
4277,skills,275.0,23681,0.01161268527511507,87
4278,achieve,153.0,13781,0.011102242217545896,87
4279,provide,1267.0,117895,0.010746851011493279,87
4280,dedicated,217.0,20932,0.010366902350468183,87
4281,believe,266.0,25723,0.010340940014772771,87
4282,trust,165.0,16085,0.010258004351880633,87
4283,services,1469.0,144692,0.010152600005528986,87
4284,may,215.0,21560,0.009972170686456401,87
4285,professionals,140.0,14046,0.0099672504627652,87
4286,meet,179.0,17998,0.009945549505500612,87
4287,standards,169.0,17004,0.009938837920489297,87
4288,develop,190.0,19304,0.00984251968503937,87
4289,times,101.0,10593,0.009534598319645048,87
4290,place,155.0,16291,0.009514455834509852,87
4291,within,428.0,45301,0.009447915057062758,87
4292,ensure,466.0,49468,0.009420231260612921,87
4293,excellent,151.0,16454,0.009177099793363315,87
4294,home_start,218.0,334,0.6526946107784432,88
4295,carers,807.0,2476,0.32592891760904685,88
4296,domiciliary_care,118.0,453,0.26048565121412803,88
4297,day_nursery,156.0,607,0.257001647446458,88
4298,older_people,183.0,744,0.24596774193548387,88
4299,fostering,132.0,545,0.24220183486238533,88
4300,homecare,136.0,564,0.24113475177304963,88
4301,person_centred,128.0,573,0.22338568935427575,88
4302,learning_disabilities,177.0,822,0.21532846715328466,88
4303,advocacy,182.0,848,0.21462264150943397,88
4304,service_users,374.0,1763,0.21213840045377197,88
4305,childcare,293.0,1436,0.20403899721448468,88
4306,disabled_people,117.0,601,0.194675540765391,88
4307,social_care,141.0,774,0.1821705426356589,88
4308,nursery,554.0,3534,0.15676287492925864,88
4309,children_young,263.0,1701,0.15461493239271018,88
4310,volunteers,519.0,3611,0.143727499307671,88
4311,disability,165.0,1188,0.1388888888888889,88
4312,mental_health,354.0,2605,0.1358925143953935,88
4313,families,870.0,6498,0.13388734995383195,88
4314,limited_guarantee,130.0,1002,0.12974051896207583,88
4315,child,755.0,5925,0.12742616033755275,88
4316,registered_charity,325.0,2673,0.12158623269734381,88
4317,counselling,156.0,1333,0.11702925731432859,88
4318,charity,1076.0,9360,0.11495726495726495,88
4319,parents,416.0,3702,0.11237169097784981,88
4320,donations,119.0,1066,0.11163227016885553,88
4321,early_years,171.0,1541,0.11096690460739779,88
4322,young_people,705.0,6568,0.10733861144945189,88
4323,youth,252.0,2359,0.10682492581602374,88
4324,children,1793.0,16874,0.10625814863102999,88
4325,health_social,139.0,1312,0.10594512195121951,88
4326,adults,158.0,1562,0.10115236875800256,88
4327,grants,108.0,1071,0.10084033613445378,88
4328,care,3871.0,40610,0.0953213494213248,88
4329,welfare,111.0,1180,0.0940677966101695,88
4330,trustees,160.0,1737,0.09211283822682786,88
4331,independence,159.0,1758,0.09044368600682594,88
4332,women,276.0,3170,0.08706624605678233,88
4333,lives,455.0,5556,0.08189344852411808,88
4334,children's,101.0,1258,0.08028616852146264,88
4335,social,607.0,7930,0.07654476670870114,88
4336,community,1735.0,23741,0.07308032517585611,88
4337,activities,835.0,12071,0.0691740535166929,88
4338,age,232.0,3561,0.06515023869699522,88
4339,play,395.0,6165,0.0640713706407137,88
4340,aid,111.0,1803,0.06156405990016639,88
4341,local_authority,105.0,1709,0.06143943826799298,88
4342,foundation,351.0,5874,0.05975485188968335,88
4343,support,3980.0,69123,0.05757851945083402,88
4344,local_community,230.0,4048,0.056818181818181816,88
4345,action,162.0,2896,0.05593922651933702,88
4346,funding,292.0,5380,0.05427509293680297,88
4347,groups,378.0,6995,0.0540385989992852,88
4348,wellbeing,107.0,1997,0.05358037055583375,88
4349,choices,101.0,1901,0.05312993161493951,88
4350,employment,189.0,3594,0.052587646076794656,88
4351,centre,1049.0,20057,0.05230094231440395,88
4352,society,299.0,5861,0.05101518512199284,88
4353,people,2895.0,56786,0.05098087556792167,88
4354,sessions,136.0,2778,0.04895608351331893,88
4355,workers,104.0,2186,0.04757548032936871,88
4356,person,233.0,4917,0.04738661785641651,88
4357,council,263.0,5733,0.04587476016047445,88
4358,hospital,102.0,2278,0.04477611940298507,88
4359,housing,199.0,4478,0.044439481911567665,88
4360,life,881.0,19937,0.044189195967296986,88
4361,assistance,181.0,4119,0.04394270453993688,88
4362,encourage,196.0,4509,0.04346861831891772,88
4363,organisation,690.0,16082,0.042905111304564106,88
4364,provision,231.0,5391,0.04284919309961046,88
4365,hope,228.0,5349,0.04262478968031408,88
4366,church,188.0,4585,0.04100327153762268,88
4367,friends,159.0,3900,0.040769230769230766,88
4368,agencies,191.0,4695,0.04068157614483493,88
4369,individuals,456.0,11359,0.04014437890659389,88
4370,positive,189.0,4790,0.039457202505219204,88
4371,learning,434.0,11041,0.03930803369260031,88
4372,opportunities,433.0,11109,0.03897740570708435,88
4373,remain,154.0,4016,0.038346613545816734,88
4374,others,252.0,6646,0.037917544387601566,88
4375,aims,207.0,5540,0.037364620938628156,88
4376,promote,204.0,5585,0.03652641002685766,88
4377,artistic_director,102.0,140,0.7285714285714285,90
4378,arts_centre,154.0,243,0.6337448559670782,90
4379,arts_council,176.0,313,0.5623003194888179,90
4380,theatre,2122.0,3776,0.5619703389830508,90
4381,orchestra,186.0,364,0.510989010989011,90
4382,opera,214.0,432,0.49537037037037035,90
4383,performing_arts,181.0,418,0.43301435406698563,90
4384,comedy,124.0,305,0.4065573770491803,90
4385,dancers,127.0,313,0.4057507987220447,90
4386,dance,783.0,1963,0.3988792664289353,90
4387,concerts,237.0,623,0.38041733547351525,90
4388,arts,1115.0,3129,0.3563438798338127,90
4389,jazz,123.0,347,0.35446685878962536,90
4390,festival,875.0,2503,0.3495805033959249,90
4391,artists,1279.0,3695,0.34614343707713124,90
4392,touring,187.0,647,0.2890262751159196,90
4393,musicians,230.0,814,0.28255528255528256,90
4394,drama,201.0,755,0.2662251655629139,90
4395,choir,117.0,451,0.25942350332594233,90
4396,actors,119.0,470,0.2531914893617021,90
4397,live_music,123.0,496,0.24798387096774194,90
4398,audiences,389.0,1585,0.24542586750788645,90
4399,plays,156.0,659,0.23672230652503792,90
4400,gallery,369.0,1789,0.2062604807154835,90
4401,music,1408.0,7700,0.18285714285714286,90
4402,cultural,266.0,1666,0.15966386554621848,90
4403,exhibitions,186.0,1167,0.15938303341902313,90
4404,cinema,114.0,717,0.1589958158995816,90
4405,band,166.0,1101,0.15077202543142598,90
4406,entertainment,457.0,3084,0.14818417639429313,90
4407,venues,371.0,2533,0.14646664034741413,90
4408,west_end,108.0,773,0.13971539456662355,90
4409,shows,427.0,3241,0.13174946004319654,90
4410,writers,103.0,820,0.12560975609756098,90
4411,acts,143.0,1174,0.12180579216354344,90
4412,participants,159.0,1413,0.11252653927813164,90
